number,value,datetime_start,datetime_complete,duration,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_offset,params_subsample,params_threshold,params_use_dynamic_threshold,state
196,0.567324485367543,2025-11-30 05:13:06.228908,2025-11-30 05:17:38.250547,0 days 00:04:32.021639,11.0,1240.0,0.09164948985388312,0.06549383079368862,39.0,0.0004435098157260631,0.73302267247509,0.021839150090681946,False,COMPLETE
193,0.5671425298696817,2025-11-30 04:59:36.564303,2025-11-30 05:03:57.733960,0 days 00:04:21.169657,11.0,1201.0,0.12309770693305581,0.08815153639191567,39.0,0.00037382107167843265,0.7381669635925165,0.0217180906560503,False,COMPLETE
198,0.5661691275583207,2025-11-30 05:22:02.465543,2025-11-30 05:26:35.509046,0 days 00:04:33.043503,11.0,1260.0,0.16203899719426076,0.035492165695847344,39.0,0.0004752343294166654,0.7529097637563408,0.02100581808691796,False,COMPLETE
167,0.5659659144439552,2025-11-30 03:02:50.124262,2025-11-30 03:07:19.581200,0 days 00:04:29.456938,11.0,1228.0,0.055657147904138456,0.06236297333911779,41.0,0.00033397888692890756,0.7373467040283385,0.022492600396113862,False,COMPLETE
159,0.5652530505355027,2025-11-30 02:39:28.930684,2025-11-30 02:41:21.241373,0 days 00:01:52.310689,9.0,1202.0,0.2471404206689479,0.14685424475646336,47.0,0.0005069315751637564,0.7496959578860591,0.02000149444947319,False,COMPLETE
214,0.5646105083333126,2025-11-30 06:37:38.959496,2025-11-30 06:42:50.017500,0 days 00:05:11.058004,11.0,1423.0,0.08993783562683065,0.029650188360239065,39.0,0.0008880604078037174,0.8086882878200524,0.021395429239325782,False,COMPLETE
223,0.5636742855358294,2025-11-30 07:21:39.216289,2025-11-30 07:26:27.419270,0 days 00:04:48.202981,11.0,1327.0,0.15054603485029258,0.03787484752318593,43.0,0.0008578846898509168,0.761883983016738,0.022631762107029278,False,COMPLETE
210,0.5631600660321385,2025-11-30 06:19:48.279950,2025-11-30 06:24:34.872282,0 days 00:04:46.592332,11.0,1336.0,0.12329748231402994,0.024649448915482274,40.0,0.0006600648150488626,0.7606676885577529,0.020654155487505113,False,COMPLETE
208,0.5617728406320439,2025-11-30 06:09:56.441589,2025-11-30 06:14:50.213764,0 days 00:04:53.772175,11.0,1367.0,0.26414492389357536,0.02557837000219855,42.0,0.000746578798112018,0.7721843386214692,0.02164770461212029,False,COMPLETE
185,0.5615270039048244,2025-11-30 04:23:30.010698,2025-11-30 04:27:56.445812,0 days 00:04:26.435114,11.0,1198.0,0.13753656654283214,0.07432941776610642,36.0,0.00039562952751226433,0.771084052594665,0.025029018688767696,False,COMPLETE
143,0.5611235642933728,2025-11-30 02:15:23.794071,2025-11-30 02:16:50.438590,0 days 00:01:26.644519,8.0,1143.0,0.3541641974326877,0.12498061713793567,46.0,0.0005846966423391743,0.5692228091524572,0.020167526533431946,False,COMPLETE
212,0.5610309749413636,2025-11-30 06:28:00.532403,2025-11-30 06:32:50.102374,0 days 00:04:49.569971,11.0,1345.0,0.1279349307655351,0.022372851538871873,42.0,0.0008587711574228811,0.7862560071035409,0.021352252014405222,False,COMPLETE
175,0.5609794609698563,2025-11-30 03:39:38.125837,2025-11-30 03:44:04.798190,0 days 00:04:26.672353,11.0,1211.0,0.04217429585107366,0.08272903244913382,25.0,0.00031085460023702475,0.732589856174699,0.025531269592240433,False,COMPLETE
207,0.5609045291329648,2025-11-30 06:05:08.191550,2025-11-30 06:09:56.415790,0 days 00:04:48.224240,11.0,1340.0,0.1570827744903377,0.025875595159355554,42.0,0.0005995694936125625,0.7714636676744366,0.02210362287020764,False,COMPLETE
122,0.5605772606699696,2025-11-30 01:43:16.776798,2025-11-30 01:44:42.904743,0 days 00:01:26.127945,8.0,1156.0,0.39305922857901493,0.1073362025095138,49.0,0.0003615857458826219,0.5446197420407941,0.020082362677481855,False,COMPLETE
183,0.560134379731754,2025-11-30 04:16:59.205739,2025-11-30 04:21:26.664796,0 days 00:04:27.459057,11.0,1200.0,0.14147707808325982,0.08569615190062208,37.0,0.0004648121427296936,0.77222987144227,0.02592433627180474,False,COMPLETE
157,0.5597819055027133,2025-11-30 02:36:19.586671,2025-11-30 02:37:53.148640,0 days 00:01:33.561969,8.0,1248.0,0.40998328957834423,0.11758145192899119,49.0,0.0007776997479967051,0.5725840384730526,0.020890737395767238,False,COMPLETE
169,0.5596098926796795,2025-11-30 03:11:50.888602,2025-11-30 03:16:26.482655,0 days 00:04:35.594053,11.0,1255.0,0.147889214200247,0.08252971549218857,46.0,0.0005263975516931468,0.7330846015623462,0.026227840779009932,False,COMPLETE
211,0.5594029506114508,2025-11-30 06:24:40.976278,2025-11-30 06:28:00.515457,0 days 00:03:19.539179,10.0,1370.0,0.19864992650344562,0.027054271066687383,40.0,0.0006964496581035244,0.7559557828633523,0.02074062090312782,False,COMPLETE
134,0.5592834316352558,2025-11-30 02:00:44.149147,2025-11-30 02:02:14.957751,0 days 00:01:30.808604,8.0,1224.0,0.5147585214963902,0.09676310047742818,39.0,0.0005875634985154689,0.5466306018580066,0.020617193629386858,False,COMPLETE
216,0.5592723371768178,2025-11-30 06:47:41.447758,2025-11-30 06:52:47.068634,0 days 00:05:05.620876,11.0,1403.0,0.10225640159497076,0.02494742535292626,41.0,0.0006971397452894286,0.8356650442211221,0.023035759402719208,False,COMPLETE
66,0.5591564074392867,2025-11-30 00:33:55.750634,2025-11-30 00:35:12.437422,0 days 00:01:16.686788,7.0,1211.0,0.1523161060938667,0.16018920413773846,66.0,0.0003768511968761814,0.6390236611159018,0.019833839222419332,False,COMPLETE
170,0.5587308612597786,2025-11-30 03:16:26.504395,2025-11-30 03:21:02.939851,0 days 00:04:36.435456,11.0,1252.0,0.07648570799719355,0.0978728110204545,34.0,0.0004913179468407387,0.7340141436543937,0.026611962527267725,False,COMPLETE
172,0.5585643488730099,2025-11-30 03:25:53.544594,2025-11-30 03:30:28.829441,0 days 00:04:35.284847,11.0,1245.0,0.09235865983670345,0.09999456580199187,37.0,0.0005014067863884283,0.7374763735848164,0.02667214633521721,False,COMPLETE
47,0.5584906344269855,2025-11-30 00:15:16.432116,2025-11-30 00:16:26.780723,0 days 00:01:10.348607,7.0,1164.0,1.2127910441097172,0.1365411835785442,53.0,-5.6642879788728385e-05,0.5499247342487308,0.019184253481936392,False,COMPLETE
174,0.5584558739607333,2025-11-30 03:35:06.154437,2025-11-30 03:39:38.105613,0 days 00:04:31.951176,11.0,1235.0,0.05052301244648915,0.0848981664337963,30.0,0.00043570950898327377,0.7382958897860806,0.026699444543547717,False,COMPLETE
72,0.5582089183564423,2025-11-30 00:44:27.608162,2025-11-30 00:45:48.225202,0 days 00:01:20.617040,8.0,1070.0,1.5406495058804182,0.11994370622968863,58.0,0.0006026807446001693,0.5467953206883712,0.021415235821853198,False,COMPLETE
130,0.558108209779585,2025-11-30 01:54:37.702317,2025-11-30 01:56:06.807579,0 days 00:01:29.105262,8.0,1181.0,0.8944672703376509,0.08396227159166895,43.0,0.00032323420047911566,0.5680425865137381,0.020962585660662638,False,COMPLETE
76,0.5572614463001757,2025-11-30 00:49:31.022040,2025-11-30 00:50:40.179318,0 days 00:01:09.157278,7.0,1026.0,1.700883561274784,0.14976023281092168,59.0,-0.0002171642573249798,0.708553151202489,0.020279919304399714,False,COMPLETE
186,0.5570977312645558,2025-11-30 04:27:56.462825,2025-11-30 04:32:21.231925,0 days 00:04:24.769100,11.0,1199.0,0.14472614395360608,0.06428902475159753,36.0,0.0005886438452104972,0.7709155955238012,0.026837243354173583,False,COMPLETE
176,0.5563490821586894,2025-11-30 03:44:04.823498,2025-11-30 03:48:28.122729,0 days 00:04:23.299231,11.0,1206.0,0.04094135444071183,0.06383167059975224,21.0,0.0002985625754504148,0.7311038832321332,0.0273714277718631,False,COMPLETE
179,0.5558183956203449,2025-11-30 04:00:07.020248,2025-11-30 04:04:38.937376,0 days 00:04:31.917128,11.0,1238.0,0.043665473960997535,0.08026404821538519,22.0,0.00034988163838600066,0.7386549730000556,0.02835382508636279,False,COMPLETE
222,0.5557566037577303,2025-11-30 07:16:38.505661,2025-11-30 07:21:39.198766,0 days 00:05:00.693105,11.0,1414.0,0.16104239315560476,0.018019887644981435,41.0,0.0006138524105589949,0.7782515160808319,0.022188619944328136,False,COMPLETE
123,0.5552897287967384,2025-11-30 01:44:42.923723,2025-11-30 01:46:13.625143,0 days 00:01:30.701420,8.0,1231.0,0.3196273202155654,0.09689457133667224,49.0,0.0005229903727740332,0.5383815794125971,0.022461050552350894,False,COMPLETE
132,0.5543545089558708,2025-11-30 01:57:45.050849,2025-11-30 01:59:14.477249,0 days 00:01:29.426400,8.0,1187.0,0.3316392809265637,0.08501176010809562,44.0,0.00040586247276158666,0.5666759853097411,0.022114701754555755,False,COMPLETE
135,0.5542903122826331,2025-11-30 02:02:14.975273,2025-11-30 02:03:50.528216,0 days 00:01:35.552943,8.0,1275.0,0.4604932896550467,0.07337432944576408,44.0,0.0006477423451601912,0.5697302346038061,0.018576609591528986,False,COMPLETE
92,0.554240241557408,2025-11-30 01:10:09.314767,2025-11-30 01:11:15.212542,0 days 00:01:05.897775,7.0,1077.0,0.23722134095550823,0.1227776901274117,54.0,-0.00029154312114760487,0.5476383642873008,0.020372184021783667,False,COMPLETE
190,0.5539810010376249,2025-11-30 04:45:37.348311,2025-11-30 04:48:53.366632,0 days 00:03:16.018321,10.0,1310.0,0.17685993543918335,0.046685373950443684,38.0,0.0005344871780983003,0.81153150971305,0.025722376392692807,False,COMPLETE
146,0.5539241587207964,2025-11-30 02:19:48.992638,2025-11-30 02:21:16.845488,0 days 00:01:27.852850,8.0,1180.0,0.18173084074087412,0.12284405944288271,43.0,0.0007667847255191003,0.5477761695291332,0.022954555705547358,False,COMPLETE
103,0.5537159422486825,2025-11-30 01:21:31.938413,2025-11-30 01:22:43.558356,0 days 00:01:11.619943,7.0,1170.0,0.6231611753700343,0.11064783602903955,56.0,-0.0002925631169921394,0.5689877859983233,0.018302529871216465,False,COMPLETE
52,0.5536863477686867,2025-11-30 00:20:18.912289,2025-11-30 00:21:28.739932,0 days 00:01:09.827643,7.0,1177.0,0.02013541407379179,0.12053240938072175,54.0,-0.0005490582693490531,0.5240094562298442,0.020883191462381004,False,COMPLETE
86,0.5533128230770121,2025-11-30 01:02:11.704799,2025-11-30 01:03:25.523701,0 days 00:01:13.818902,8.0,954.0,1.5974078030949044,0.10840015814292858,49.0,-0.00047574746728664796,0.5634281737169363,0.022564692166852956,False,COMPLETE
112,0.5532646452185026,2025-11-30 01:32:11.320275,2025-11-30 01:33:19.587303,0 days 00:01:08.267028,7.0,1111.0,0.7027643614014671,0.10705862254853411,54.0,-0.000570359380393234,0.5644824372329621,0.020591638429001382,False,COMPLETE
119,0.552991843573992,2025-11-30 01:40:22.208701,2025-11-30 01:41:53.931085,0 days 00:01:31.722384,8.0,1241.0,0.11852277883080266,0.10722539338527075,49.0,0.000118813843450851,0.5444174168510025,0.023300820718914865,False,COMPLETE
74,0.5529311671902117,2025-11-30 00:46:56.509790,2025-11-30 00:48:05.778740,0 days 00:01:09.268950,7.0,1099.0,1.6522226470614474,0.16067931876553027,63.0,0.0005317825318973048,0.6106536697653702,0.021895977740992265,False,COMPLETE
82,0.5527833430730545,2025-11-30 00:57:39.272143,2025-11-30 00:58:48.012386,0 days 00:01:08.740243,7.0,1102.0,4.119249534367898,0.14131104931483618,53.0,3.0461866723665676e-05,0.5917348119905802,0.021685939498499167,False,COMPLETE
163,0.5527621926010564,2025-11-30 02:50:08.213831,2025-11-30 02:53:10.645445,0 days 00:03:02.431614,10.0,1213.0,0.033077544031106014,0.09244596378587694,39.0,0.001054273490070329,0.7868058247728433,0.027783835371353496,False,COMPLETE
106,0.5525033908132644,2025-11-30 01:24:58.461590,2025-11-30 01:26:06.459985,0 days 00:01:07.998395,7.0,1111.0,1.798425696373649,0.10919625891308785,46.0,2.3099396378031726e-05,0.55556440200106,0.018416208709378382,False,COMPLETE
178,0.5523194359526982,2025-11-30 03:53:00.734592,2025-11-30 04:00:07.002366,0 days 00:07:06.267774,12.0,1209.0,0.022736658155913293,0.08341397554891383,31.0,0.0004242976606221692,0.75462555621403,0.034509437085148253,False,COMPLETE
206,0.5520292307705588,2025-11-30 06:00:11.991473,2025-11-30 06:05:08.174590,0 days 00:04:56.183117,11.0,1349.0,0.22285271171422458,0.034820368221906456,40.0,0.0008109025768350741,0.7994379087513157,0.018314899408404375,False,COMPLETE
104,0.5518867640431099,2025-11-30 01:22:43.576587,2025-11-30 01:23:50.788710,0 days 00:01:07.212123,7.0,1110.0,0.7604499341696529,0.1107156431312488,54.0,-0.00029041899117174664,0.5375860613957578,0.020669401958099375,False,COMPLETE
115,0.5517531291857571,2025-11-30 01:35:35.657768,2025-11-30 01:36:43.710165,0 days 00:01:08.052397,7.0,1101.0,0.49952179762333015,0.0891620557801884,61.0,-0.0007748396510249354,0.5692874524344858,0.020172235986703084,False,COMPLETE
152,0.5512960159671564,2025-11-30 02:29:18.929152,2025-11-30 02:30:34.496507,0 days 00:01:15.567355,8.0,978.0,1.229193032953474,0.11651336853680491,45.0,0.00047584179124635626,0.5654716620736405,0.023672232457857365,False,COMPLETE
173,0.5507887054822105,2025-11-30 03:30:28.854784,2025-11-30 03:35:06.129933,0 days 00:04:37.275149,11.0,1253.0,0.025446119518255123,0.09678545268599294,28.0,0.0005089787678548021,0.7546084768180836,0.0313581674216656,False,COMPLETE
50,0.550389149864962,2025-11-30 00:18:42.860194,2025-11-30 00:19:52.231293,0 days 00:01:09.371099,7.0,1165.0,0.013090923439371646,0.12464296866173856,64.0,-0.00046687182782265146,0.52483490149975,0.0222622742713301,False,COMPLETE
63,0.5503171429796148,2025-11-30 00:30:24.333411,2025-11-30 00:31:35.780445,0 days 00:01:11.447034,7.0,1169.0,0.14139518900215317,0.12127625527224499,57.0,-0.0003071915255986667,0.5713251280753099,0.02238108325655945,False,COMPLETE
45,0.5502611887630939,2025-11-30 00:13:54.033128,2025-11-30 00:15:03.709324,0 days 00:01:09.676196,7.0,1125.0,0.9251230459119032,0.13484766830134598,56.0,-0.0010242132580616772,0.5809855716837653,0.022847487087721993,False,COMPLETE
195,0.5497296153814304,2025-11-30 05:08:22.904831,2025-11-30 05:13:06.210111,0 days 00:04:43.305280,11.0,1278.0,0.054502483216980674,0.08830851947148731,37.0,0.00027197249534226524,0.7662108658858856,0.0320769870282593,False,COMPLETE
140,0.5494792435514194,2025-11-30 02:10:18.143348,2025-11-30 02:12:13.289740,0 days 00:01:55.146392,9.0,1170.0,0.2208107454936857,0.07150575529370957,32.0,0.0007267170626580441,0.5513790209842079,0.025604936004667504,False,COMPLETE
90,0.5492992772868314,2025-11-30 01:06:43.247222,2025-11-30 01:07:53.304023,0 days 00:01:10.056801,8.0,899.0,1.3934289087837781,0.09319160748288868,41.0,-0.0005003734588892051,0.563063862876086,0.04706996113917561,True,COMPLETE
57,0.5491681062989929,2025-11-30 00:25:24.118553,2025-11-30 00:26:30.849531,0 days 00:01:06.730978,7.0,1071.0,0.01804373038350807,0.10134958049291433,64.0,0.0006782111027899903,0.5787563549578736,0.021637519558374507,False,COMPLETE
127,0.5488416040542818,2025-11-30 01:51:18.952532,2025-11-30 01:52:48.127499,0 days 00:01:29.174967,8.0,1233.0,0.06286082514378998,0.12045858375929527,58.0,0.00023292747244262085,0.508343580963529,0.025186630672094312,False,COMPLETE
154,0.5487875868825284,2025-11-30 02:32:06.392406,2025-11-30 02:33:33.304887,0 days 00:01:26.912481,8.0,1183.0,2.2192334669073714,0.13418959840356118,37.0,0.0009158933774699612,0.5266396975293469,0.025035684653965426,False,COMPLETE
142,0.5457204849222101,2025-11-30 02:13:54.108833,2025-11-30 02:15:23.776556,0 days 00:01:29.667723,8.0,1197.0,0.7130472683891735,0.1009693766795685,44.0,0.00033127039233454597,0.5578105368378913,0.01816296663768667,False,COMPLETE
93,0.5451459743408688,2025-11-30 01:11:15.233338,2025-11-30 01:12:21.052653,0 days 00:01:05.819315,7.0,1074.0,0.28768694044366183,0.14271812175614126,53.0,-0.00041021905881149677,0.5494518128813715,0.024478570958373032,False,COMPLETE
43,0.5445160670015886,2025-11-30 00:11:03.278283,2025-11-30 00:12:28.073386,0 days 00:01:24.795103,8.0,1142.0,1.0783136311253487,0.12090121777371524,57.0,-0.0010166215316075064,0.5425677448642063,0.02678044824715784,False,COMPLETE
78,0.5430717283433995,2025-11-30 00:52:00.689174,2025-11-30 00:53:37.996346,0 days 00:01:37.307172,8.0,1197.0,0.4099181937127768,0.11373584044553463,59.0,0.0001753230397883765,0.7150447726504948,0.055335930985478746,True,COMPLETE
62,0.5424480578539532,2025-11-30 00:29:13.383403,2025-11-30 00:30:24.315602,0 days 00:01:10.932199,7.0,1160.0,0.02393032800363135,0.1336035342002352,60.0,-0.0008448479354312743,0.5724630645695455,0.02561550882116342,False,COMPLETE
160,0.5418141894960697,2025-11-30 02:41:21.261973,2025-11-30 02:44:29.117263,0 days 00:03:07.855290,10.0,1254.0,0.2394466033760533,0.15409397037394656,43.0,0.0004186032804246112,0.7628245471444077,0.03389028663991199,False,COMPLETE
44,0.5413454190144671,2025-11-30 00:12:28.092470,2025-11-30 00:13:54.015615,0 days 00:01:25.923145,8.0,1129.0,0.9613818033502439,0.13996231234917336,60.0,-0.0009756019767521147,0.5847187333264029,0.02829224781582085,False,COMPLETE
91,0.5413059142883926,2025-11-30 01:08:03.429072,2025-11-30 01:10:09.296595,0 days 00:02:05.867523,10.0,865.0,9.910565927157561,0.06784808317280787,49.0,0.00044961054058151057,0.6603651114674223,0.028955511574124976,False,COMPLETE
42,0.541284711978562,2025-11-30 00:09:13.710401,2025-11-30 00:11:03.258363,0 days 00:01:49.547962,9.0,1126.0,0.7206244477285632,0.12784375755576555,57.0,-0.0009970417217632019,0.5179166402767903,0.02971700365626917,False,COMPLETE
97,0.5409474756308409,2025-11-30 01:15:16.125639,2025-11-30 01:16:27.353140,0 days 00:01:11.227501,7.0,1114.0,5.608927753442817,0.10697128487081421,55.0,0.000539293064806619,0.6350298147980794,0.025288261726864388,False,COMPLETE
184,0.5379243135663728,2025-11-30 04:21:26.682558,2025-11-30 04:23:29.993572,0 days 00:02:03.311014,11.0,538.0,0.0320850160924688,0.08815270010712992,30.0,0.000481374255661927,0.7786984297554191,0.03179523199529718,False,COMPLETE
156,0.5376524549171847,2025-11-30 02:34:53.591761,2025-11-30 02:36:19.569289,0 days 00:01:25.977528,8.0,1157.0,0.16636105246987565,0.16832410358905447,45.0,-0.00025366215337454455,0.5397793235821027,0.030018891105418395,False,COMPLETE
114,0.5376236923043295,2025-11-30 01:34:26.531405,2025-11-30 01:35:35.638249,0 days 00:01:09.106844,7.0,1117.0,1.966743564687497,0.14289437337742936,57.0,0.0008565410384822471,0.5856228709769229,0.02701695390854876,False,COMPLETE
144,0.5372382743630592,2025-11-30 02:16:50.457329,2025-11-30 02:18:16.947419,0 days 00:01:26.490090,8.0,1146.0,0.41080703280459263,0.1302377432179986,46.0,0.0005886092238150102,0.5702841993479852,0.02963557220712081,False,COMPLETE
220,0.5366658194158774,2025-11-30 07:07:55.022523,2025-11-30 07:11:30.829627,0 days 00:03:35.807104,10.0,1449.0,0.0620497128969747,0.04152268766892359,39.0,0.0008718572190887796,0.8201486062402681,0.03211548167441345,False,COMPLETE
153,0.5366411344026628,2025-11-30 02:30:34.519210,2025-11-30 02:32:06.365986,0 days 00:01:31.846776,8.0,1231.0,0.536090816694267,0.08243590026524153,48.0,0.000629706891670522,0.5570956413552266,0.018080264559535576,False,COMPLETE
136,0.5360760193902046,2025-11-30 02:03:50.545938,2025-11-30 02:05:28.919300,0 days 00:01:38.373362,8.0,1317.0,0.4444701140339504,0.09372120972264932,35.0,0.0009501265847978407,0.5759891248165914,0.02956188980704976,False,COMPLETE
168,0.5355099871400564,2025-11-30 03:07:19.601012,2025-11-30 03:11:50.871701,0 days 00:04:31.270689,11.0,1232.0,0.05062849199452652,0.060148444861578367,41.0,0.00032477791924145536,0.7713833888986648,0.03703845412858567,False,COMPLETE
215,0.5353261267528155,2025-11-30 06:42:50.034784,2025-11-30 06:47:41.430145,0 days 00:04:51.395361,11.0,1338.0,0.08092845549179113,0.02981665354894081,39.0,0.0010380668817070698,0.8090863827015936,0.032661620367077704,False,COMPLETE
177,0.532475464908699,2025-11-30 03:48:28.140430,2025-11-30 03:53:00.717364,0 days 00:04:32.576934,11.0,1249.0,0.0654376524534554,0.07242584241826615,26.0,0.0001953540595309035,0.7264841042340962,0.04058215018706028,False,COMPLETE
108,0.5318230686692965,2025-11-30 01:28:00.020289,2025-11-30 01:29:34.688075,0 days 00:01:34.667786,8.0,1227.0,0.35282767198079373,0.15603340141110306,46.0,-0.00020434438235056432,0.6234079647410448,0.0324448660933829,False,COMPLETE
188,0.5308489704213294,2025-11-30 04:36:58.038290,2025-11-30 04:41:21.892919,0 days 00:04:23.854629,11.0,1213.0,0.08979270520418332,0.054684096341475065,33.0,0.0003833214160821926,0.7293939565677543,0.03822171010953548,False,COMPLETE
99,0.5303642380305817,2025-11-30 01:17:44.065128,2025-11-30 01:19:00.777318,0 days 00:01:16.712190,7.0,1064.0,0.26816040125355317,0.17918357233361937,48.0,-0.0006478629056852466,0.8554346944300681,0.030670101132791866,False,COMPLETE
171,0.5300097330164291,2025-11-30 03:21:08.450837,2025-11-30 03:25:53.527213,0 days 00:04:45.076376,11.0,1296.0,0.07255708465666241,0.09564496640454188,35.0,0.0005554537214082883,0.7389333281267165,0.04602154260378481,False,COMPLETE
124,0.5291901871956186,2025-11-30 01:46:13.642464,2025-11-30 01:48:16.047117,0 days 00:02:02.404653,9.0,1261.0,0.3239385392274224,0.10446971695695036,49.0,0.00037650742043797,0.5361546296477172,0.03455834849677538,False,COMPLETE
85,0.5256221461383983,2025-11-30 01:01:03.357665,2025-11-30 01:02:11.682098,0 days 00:01:08.324433,7.0,1097.0,6.645502132975544,0.14781483933358097,58.0,-0.0003461910276778953,0.5936622553105203,0.031547397079606576,False,COMPLETE
150,0.5256173424716828,2025-11-30 02:26:12.224554,2025-11-30 02:27:35.853618,0 days 00:01:23.629064,8.0,1158.0,0.12151259017530222,0.015876668462696062,42.0,0.0004124713562447269,0.500632065925368,0.021264805055434956,False,COMPLETE
67,0.5246137982643264,2025-11-30 00:35:12.457217,2025-11-30 00:36:17.267051,0 days 00:01:04.809834,6.0,1218.0,0.13871951199281926,0.1625099970636437,72.0,0.00043421449164981205,0.6365642179471679,0.017937790312739635,False,COMPLETE
68,0.5240021102202779,2025-11-30 00:36:17.284264,2025-11-30 00:41:07.878624,0 days 00:04:50.594360,12.0,871.0,0.0036456841192174737,0.0401191832218064,66.0,0.0005381787420341982,0.5802749031892452,0.038913174515602784,False,COMPLETE
26,0.5228260436790595,2025-11-29 23:46:41.958519,2025-11-29 23:47:51.117833,0 days 00:01:09.159314,7.0,1144.0,7.911472584544769,0.19644872445135148,73.0,-0.0018393406593305364,0.5583118560575226,0.033079734866816965,False,COMPLETE
87,0.5162104858681883,2025-11-30 01:03:25.543677,2025-11-30 01:04:40.536314,0 days 00:01:14.992637,8.0,951.0,1.5749571953414783,0.10599620376305628,46.0,0.00028293343056838257,0.610096861418637,0.03530047831359748,False,COMPLETE
149,0.5158523942147634,2025-11-30 02:24:20.286277,2025-11-30 02:26:12.199897,0 days 00:01:51.913620,9.0,1136.0,0.0740445158396866,0.09476117364177039,41.0,0.0008177059237816905,0.5493022195308648,0.03848222404677723,False,COMPLETE
116,0.5152276092019027,2025-11-30 01:36:43.728775,2025-11-30 01:37:47.345729,0 days 00:01:03.616954,7.0,1033.0,5.177708351570285,0.12524941095659334,59.0,-0.00017384931951854916,0.555405244472072,0.03368459803350353,False,COMPLETE
77,0.514422606401061,2025-11-30 00:50:40.196482,2025-11-30 00:52:00.671450,0 days 00:01:20.474968,7.0,1241.0,1.430758557800216,0.17274822640735737,69.0,-0.00024582903735502796,0.6972705134246001,0.03656945933373931,False,COMPLETE
83,0.5135812229683335,2025-11-30 00:58:48.029532,2025-11-30 00:59:49.045487,0 days 00:01:01.015955,7.0,980.0,4.864054533176412,0.16192844568620732,53.0,-6.793775028414446e-06,0.552543194564632,0.017321282495362834,False,COMPLETE
95,0.511575692686695,2025-11-30 01:13:23.060652,2025-11-30 01:14:20.461409,0 days 00:00:57.400757,7.0,940.0,0.5709417631616964,0.1517984058380979,36.0,-0.0007255507177796406,0.5131030701312974,0.03521291311940709,False,COMPLETE
191,0.511213073996307,2025-11-30 04:48:59.256599,2025-11-30 04:55:45.118508,0 days 00:06:45.861909,12.0,1223.0,0.0119805232075843,0.11167197502542568,30.0,0.00018723509538741683,0.7513423225451111,0.1539697027572363,False,COMPLETE
139,0.5111312964917228,2025-11-30 02:08:41.817698,2025-11-30 02:10:18.125361,0 days 00:01:36.307663,8.0,1338.0,0.5105998009679702,0.05841678826627337,38.0,0.0008548696420096979,0.5245510309678525,0.03580321170268595,False,COMPLETE
61,0.5106319248933537,2025-11-30 00:28:06.459565,2025-11-30 00:29:13.365896,0 days 00:01:06.906331,6.0,1229.0,0.06625655311341282,0.17044788532910493,44.0,0.0013349964058957475,0.6927744788889547,0.06871859080059334,True,COMPLETE
29,0.5089418751455705,2025-11-29 23:50:23.854912,2025-11-29 23:52:04.687909,0 days 00:01:40.832997,8.0,1316.0,0.25039803240112346,0.06682498787447373,78.0,-0.0016016063438847351,0.6249435042736218,0.03782406720415086,False,COMPLETE
53,0.508670506861318,2025-11-30 00:21:28.764396,2025-11-30 00:22:40.826495,0 days 00:01:12.062099,7.0,1176.0,0.008988470256574014,0.15674903562433093,47.0,-0.00044531018692209497,0.5723808513046251,0.016982383528107093,False,COMPLETE
182,0.5074332996169884,2025-11-30 04:13:01.690158,2025-11-30 04:16:59.188249,0 days 00:03:57.498091,11.0,1293.0,0.07073442266838009,0.10506929009351906,33.0,0.0002622776265545688,0.7180806700920115,0.016986511561091266,False,COMPLETE
73,0.5058262519191792,2025-11-30 00:45:48.242684,2025-11-30 00:46:56.492230,0 days 00:01:08.249546,7.0,1058.0,4.47479551992177,0.12089867422538181,55.0,0.0009683594332533985,0.6483399483490304,0.03672767502172273,False,COMPLETE
126,0.5039748168169501,2025-11-30 01:49:45.410019,2025-11-30 01:51:18.935049,0 days 00:01:33.525030,8.0,1293.0,0.169189367607021,0.09469546042342321,48.0,0.0005964241317544302,0.52557182160044,0.04052880768944478,False,COMPLETE
105,0.49646365046581276,2025-11-30 01:23:50.805800,2025-11-30 01:24:58.444110,0 days 00:01:07.638310,7.0,1089.0,0.6340978750194225,0.09411301327315054,55.0,-0.0002989985841660948,0.5883424592185308,0.03927763355775863,False,COMPLETE
137,0.4926733783089856,2025-11-30 02:05:28.936684,2025-11-30 02:07:12.513517,0 days 00:01:43.576833,8.0,1281.0,0.24527832088096532,0.06659145368142141,44.0,0.0006381848728668742,0.7276104258455688,0.043025084571806815,False,COMPLETE
75,0.49261879466355984,2025-11-30 00:48:05.796748,2025-11-30 00:49:31.004682,0 days 00:01:25.207934,8.0,1103.0,4.077253866587585,0.1631104543329587,50.0,-6.470570360640304e-05,0.6147364027378295,0.046331274134494935,False,COMPLETE
111,0.4910680233432218,2025-11-30 01:31:00.345601,2025-11-30 01:32:11.303022,0 days 00:01:10.957421,7.0,1133.0,1.1659797596927537,0.0619356760754181,36.0,-0.00010650047179073789,0.6083569812199493,0.03893488330606379,False,COMPLETE
31,0.4864909077406306,2025-11-29 23:52:28.874037,2025-11-29 23:54:18.565533,0 days 00:01:49.691496,8.0,1476.0,2.357760916556784,0.007430339362772946,95.0,-0.0015792742024733036,0.6197036545486856,0.030278873777049523,False,COMPLETE
